LIMIT_BAL,PAY_1,PAY_2,PAY_3,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,dpnm
260000,0,0,0,0,0,138602,4870,6307,5007,0
120000,1,2,2,2,2,39606,2000,0,3400,0
250000,1,-2,-2,-1,-1,0,0,0,700,0
30000,0,0,0,0,0,29956,29000,1200,637,0
50000,-2,-2,-2,-2,-2,2862,20637,9588,4821,0
70000,0,0,2,0,0,16103,2800,0,650,0
200000,0,0,0,0,0,180887,10000,30000,7,0
100000,0,0,0,0,0,48065,1900,2400,1800,0
200000,-1,-1,-1,-1,-1,4670,4670,4670,4670,1
280000,-1,-1,-1,-1,-1,3009,3454,4170,2703,0
420000,-1,-1,-1,-1,-1,12349,6576,6420,18892,0
400000,0,0,0,-1,-1,35383,12119,9177,90,0
180000,0,0,0,0,0,28978,5029,12000,12659,0
340000,0,0,0,0,0,182441,6550,6500,5830,0
500000,-1,-1,-1,-1,-1,3109,34241,7993,695,0
420000,1,-1,0,-1,0,6277,31326,1150,205,0
180000,-2,-2,-2,-2,-2,10989,228,1541,0,0
120000,0,-1,0,0,0,94953,120656,3520,2931,0
50000,0,0,2,0,0,48501,3500,0,680,0
150000,0,0,0,0,0,36302,2070,3995,3113,0
20000,1,2,2,0,2,11087,1100,0,289,0
150000,2,2,2,0,0,183405,10000,8000,2000,0
40000,6,5,4,2,0,42055,0,0,0,1
180000,0,0,0,0,0,116218,10000,6007,4304,0
120000,2,2,0,0,0,124613,0,3507,2000,1
420000,0,0,0,0,0,155814,5397,5678,3577,0
20000,1,2,0,0,2,6345,0,1118,412,0
120000,0,0,0,0,0,29161,1500,1500,2401,0
230000,0,0,0,0,0,25947,1800,1500,1500,0
50000,0,0,0,0,0,49776,2056,1300,669,1
50000,0,0,0,0,0,52136,2218,2519,712,0
320000,0,0,0,0,0,151222,6500,8000,4000,0
70000,2,0,0,2,0,69074,2875,2327,3533,1
280000,0,0,0,0,0,160889,9000,6000,6000,0
180000,0,0,0,0,0,66092,2370,3000,3000,0
50000,-1,-1,-1,-1,-1,2000,5934,1134,3067,0
340000,1,-2,-2,-1,-1,0,0,0,1888,0
200000,0,0,0,-1,-1,41357,3262,3346,3034,0
180000,0,0,0,0,0,10479,1410,1117,1000,0
50000,0,0,0,0,0,42056,5000,2000,1500,1
120000,0,0,0,0,0,115573,5700,4172,4168,0
360000,-2,-2,-2,-2,-2,0,0,0,0,0
240000,-1,-1,-1,-1,-1,419,419,419,419,0
70000,4,3,2,0,0,30542,0,0,2032,1
20000,-2,-2,-2,-2,-2,2795,941,3637,973,0
190000,1,2,2,2,0,13041,1400,0,1400,0
200000,-1,-1,-1,-1,-1,780,0,390,390,0
410000,-2,-2,-2,-2,-2,597,2329,7670,1761,0
110000,0,0,0,0,0,34314,5000,5000,3000,0
210000,0,0,0,0,0,87909,4100,3500,3113,0
300000,1,2,2,2,2,32643,1600,0,2900,0
390000,0,0,0,0,0,283965,8724,8445,8103,0
30000,0,0,0,0,-2,28916,11592,1500,959,1
20000,0,0,0,0,0,2004,1211,1068,147,1
70000,-1,-1,-1,0,0,1823,326,6598,227,0
70000,4,4,3,0,0,77021,0,2001,0,0
50000,-1,3,2,0,-1,1304,0,0,0,1
30000,0,0,0,2,2,25358,1800,1300,2400,0
130000,1,2,2,0,0,36672,0,6000,0,0
130000,0,0,-1,-1,-1,1240,0,1138,0,0
20000,1,-2,-2,-2,-2,0,0,0,0,1
30000,-1,-1,2,0,0,411,1000,0,1420,0
170000,0,0,0,0,0,30005,1842,1708,1163,0
120000,2,2,2,2,2,53672,4300,2500,2200,1
50000,1,2,2,2,2,44350,0,3300,2000,0
130000,0,0,0,0,0,131728,7000,4700,5013,0
110000,0,0,0,0,0,50433,2200,2000,2500,0
80000,0,0,0,0,0,53301,3525,10000,7296,0
500000,0,0,0,2,0,33763,10000,2200,3500,0
180000,-2,-2,-2,-2,-2,0,12103,2250,899,0
120000,1,-1,-1,-2,-1,0,2228,0,0,1
20000,0,0,-1,-1,0,14313,1000,200,0,0
370000,-1,-1,-1,-1,-1,25588,2096,1263,3665,1
50000,0,0,0,0,0,49551,1707,1321,687,0
150000,0,0,0,0,0,92766,4000,4000,1482,0
80000,-1,-1,-1,-2,-2,1567,20175,0,0,1
460000,0,0,0,0,0,16560,2500,9456,10063,0
50000,2,2,2,2,2,45870,2100,0,3500,1
80000,0,0,0,0,0,62242,19885,1700,1169,0
260000,0,0,0,0,0,89420,3578,2400,2000,0
320000,-1,-1,-1,0,-1,488,2301,14109,11,0
50000,0,0,0,0,0,44808,2100,2500,2000,0
360000,-1,-1,-1,-1,-1,2334,37570,5102,15701,0
50000,0,0,0,0,0,20001,2000,32009,1500,0
150000,-2,-2,-2,-2,-1,9248,6871,2918,6506,0
70000,0,0,0,0,0,67417,2303,2400,2500,0
150000,-1,-1,-1,-1,-1,5561,4141,7725,9772,0
50000,0,0,0,0,0,48842,2576,1495,1250,0
90000,-1,-1,-1,0,0,13808,4335,4448,6980,0
100000,0,0,0,0,0,57998,3000,5000,5305,1
440000,-1,-1,0,-2,-1,3290,4949,6020,0,0
250000,-1,-1,-1,-1,-1,2746,1666,3597,76552,0
10000,2,2,4,4,4,420,0,0,0,1
80000,1,2,0,0,2,55595,0,2600,2006,0
220000,1,-2,-1,-1,-1,0,0,788,0,0
40000,-1,-1,-1,-1,0,1946,17810,2872,0,1
150000,2,0,0,0,0,148095,8000,5300,3500,0
20000,4,3,2,2,2,17936,0,0,1500,1
240000,1,2,0,0,0,137327,0,6702,5000,1
200000,0,0,0,0,0,170707,6017,8000,5800,0
50000,0,0,0,0,0,4821,12000,1551,579,0
180000,0,0,-2,-2,-2,184650,0,0,0,0
50000,0,0,2,2,2,21397,3500,0,2000,1
20000,-1,-1,-1,-1,-1,1261,390,390,390,0
210000,0,0,0,0,0,35639,10000,1372,5000,0
500000,-1,-1,-1,0,-1,4125,5864,4465,8724,0
240000,1,1,-2,-2,-2,9028,0,0,0,1
30000,1,3,2,4,3,18811,0,5000,0,0
190000,-1,-1,-1,-1,-1,7776,3706,7523,2168,0
10000,-1,-1,0,0,0,492,10300,1000,500,0
360000,-1,-1,-1,-1,0,1978,8625,998,26561,0
80000,0,0,0,0,0,46401,1560,1421,1001,0
60000,0,0,0,0,0,18875,1500,1500,2000,1
100000,-1,-1,-1,-1,-1,1480,916,1238,916,0
100000,-1,-1,-1,-1,-1,557,1033,3667,2300,0
10000,0,0,0,0,-2,7170,1200,1000,150,0
180000,0,0,0,0,0,182545,9000,9300,4600,0
280000,2,3,2,2,2,186838,8000,8000,0,1
50000,0,0,2,0,0,49078,3800,0,805,0
380000,0,0,0,0,0,126880,7000,25390,10000,0
50000,0,0,0,0,0,27901,1770,1194,564,0
150000,0,0,0,0,0,147471,20000,5000,2000,0
210000,0,0,0,0,-1,44125,1732,1000,5484,0
30000,3,2,0,-1,-1,26851,0,5334,39,1
70000,0,0,0,0,0,72770,4108,2500,928,1
80000,3,2,0,0,0,79425,107,2563,2356,1
50000,0,0,0,0,0,19091,1400,1352,1000,0
480000,0,0,0,0,0,227221,51000,10000,8000,0
500000,-1,-1,0,0,0,9889,24920,50290,5002,0
170000,0,0,0,0,0,22138,1808,1054,207,0
330000,-1,0,0,0,-1,9894,3000,5001,22000,0
30000,0,0,0,2,2,19625,1671,3700,0,0
120000,-1,-1,-1,-1,-1,326,0,978,0,0
80000,0,0,0,0,0,66426,2657,1800,1799,0
160000,0,0,0,2,0,54835,3500,2000,2000,0
110000,0,0,2,0,0,100908,7000,0,2053,1
20000,2,0,0,2,0,17638,1666,1149,1946,1
140000,2,0,0,0,0,136128,4756,3600,1500,1
50000,4,3,2,2,2,37570,0,1400,1400,0
20000,-1,0,0,-1,-2,11999,1062,1000,10488,1
200000,0,0,0,0,0,170964,7788,6400,6700,1
320000,0,0,0,0,0,271305,9703,20303,12,0
400000,-1,-1,-1,-1,-1,10132,16932,13088,28540,0
250000,0,0,0,0,0,241711,7481,8000,7682,0
550000,-1,0,0,0,0,42132,3005,3004,4010,1
300000,-1,0,0,0,0,105932,5137,30022,5006,0
50000,0,0,0,0,0,46337,1792,1790,1800,0
160000,-1,-1,-1,-1,-1,1072,3297,5939,158,0
80000,0,0,0,0,0,20708,6545,8807,5500,0
280000,-2,-1,0,0,0,192080,5716,117698,3884,0
500000,-1,-1,-1,-1,-1,1900,1489,1989,1200,1
340000,-2,-2,-2,-2,-2,93767,65758,359,5674,0
160000,-2,-2,-2,-2,-2,0,0,0,0,0
120000,-1,-1,2,-1,-1,942,780,0,390,0
150000,0,0,0,0,0,28416,10000,10008,10012,0
110000,-1,-1,2,-1,0,15908,4013,2,3430,0
120000,-1,2,-1,-1,-1,2049,0,590,3617,1
110000,0,0,0,0,0,141670,6278,5485,3396,0
320000,-2,-2,-2,-2,-2,-20,0,0,0,0
50000,0,0,0,0,0,29224,2000,1293,644,0
50000,0,-1,-1,-1,-1,1226,1226,1226,1226,0
90000,2,4,4,4,3,37639,2000,0,3400,0
270000,-1,-1,-1,-1,-1,19769,34813,43856,29682,0
50000,1,2,0,0,0,19454,0,1200,477,0
50000,2,0,0,0,0,27143,1700,1500,1000,0
360000,1,-2,-2,-2,-2,0,0,0,0,0
120000,0,0,0,0,0,4317,2000,1000,1000,0
290000,-1,-1,-1,-1,-1,396,396,396,396,0
200000,-1,-1,-1,-1,-1,5308,3981,13909,4106,0
110000,2,0,0,0,0,109924,6000,4380,3000,1
50000,0,0,0,0,0,23540,2010,1500,1000,0
150000,-1,-1,-1,-1,-1,2716,0,1106,1323,0
280000,-1,-1,-1,-1,-1,13532,23871,14907,0,0
310000,0,0,0,0,0,44592,2000,1620,1332,0
450000,-2,-2,-2,-2,-2,-3768,179,1800,0,0
40000,2,2,2,0,0,33313,1600,0,1250,1
50000,0,0,0,0,-1,41724,5000,5120,10292,0
290000,-1,-1,-1,-2,-1,17397,12556,29020,78178,0
60000,0,0,0,0,0,36343,5140,3008,3000,0
20000,0,0,2,2,2,7384,2108,352,837,1
80000,-1,-1,-1,-1,-1,1995,0,680,2862,0
100000,1,2,2,4,3,9670,0,2500,1700,0
50000,2,0,0,2,0,48716,2213,1804,2700,1
250000,1,-1,-1,0,-1,-26,8992,4563,24,0
210000,-1,-1,-1,-1,-1,1262,33414,1828,0,1
280000,-2,-2,-2,0,-1,6302,4663,0,4953,0
110000,0,0,0,0,0,125719,4316,4120,4001,0
60000,2,2,2,2,0,80709,2300,2000,3000,0
200000,-1,-1,-1,-1,-1,540,454,0,0,0
30000,0,0,2,-2,-2,22583,3026,0,0,0
80000,0,0,0,0,0,79565,3481,3000,3000,0
50000,0,0,0,0,0,17698,2005,4000,1000,0
160000,1,-1,-1,0,0,-16,1971,2047,15848,0
130000,0,0,0,0,-2,110922,5000,15066,5007,1
230000,-1,-1,0,0,0,2873,29525,50014,8242,0
260000,-1,-1,-1,0,-1,213,214,204,2582,0
200000,0,0,0,0,0,177664,10000,7000,5000,0
420000,0,0,0,0,0,45060,1407,1332,963,1
100000,2,0,0,2,0,36891,2201,1888,1500,1
100000,1,-1,-1,-1,-1,0,460,0,85,0
390000,-2,-2,-2,-1,0,5053,0,1915,0,0
80000,-2,-2,-2,-2,-2,0,0,641,658,0
50000,1,2,2,0,0,46166,0,5600,0,0
90000,1,2,2,-2,-2,8144,2034,0,0,1
240000,0,0,0,0,2,138785,6500,5000,60000,0
50000,-1,-1,-1,-1,-1,12785,19982,5095,14867,0
30000,-1,-1,0,-1,-1,290,20002,1101,1,0
200000,0,0,0,0,-2,25483,6541,5351,200,0
320000,1,2,2,2,0,298343,12300,0,24000,1
90000,0,0,0,0,0,22672,1339,1315,867,0
20000,0,0,0,0,0,17589,1313,1308,684,1
80000,0,0,0,0,0,24215,10000,2000,2500,0
380000,0,0,0,0,0,52956,25000,11000,10000,0
300000,-2,-1,0,0,0,0,51,12300,0,0
110000,0,0,0,0,0,69564,2500,1800,1800,0
100000,0,0,0,0,0,53840,1748,1662,1670,0
250000,-1,-1,2,-1,-1,1000,3629,3,1575,0
250000,-1,-1,-1,-2,-1,22824,6573,6793,41,0
220000,0,0,0,0,0,87604,5000,4200,4000,0
20000,3,2,2,0,2,16732,1700,0,800,1
240000,-1,-1,-1,-1,-1,1731,6763,5717,0,0
210000,0,0,2,0,2,130868,11760,0,4546,0
200000,0,0,0,2,0,105433,5498,11084,3800,0
120000,1,-2,-1,-1,-2,0,0,12162,1553,1
140000,0,0,0,0,0,18648,1309,1139,420,0
30000,0,0,0,0,0,28495,1900,1800,1045,0
50000,0,0,0,0,0,16033,1593,1301,659,0
240000,0,0,0,0,0,133230,5500,5036,4000,0
200000,1,-2,-2,-2,-2,0,0,0,0,0
490000,0,0,0,0,0,354782,17035,20059,12943,0
60000,-1,2,-1,0,-1,2130,0,7801,1158,1
300000,1,-1,2,0,0,-165580,505000,331,1070,0
310000,1,-1,-1,-1,-2,-8,1711,0,1632,0
360000,-2,-2,-2,-2,-2,0,751,327,0,0
60000,0,0,0,0,0,60380,2296,2510,838,1
120000,-1,-1,-1,-1,-1,390,390,390,390,0
210000,0,0,0,0,0,206714,7868,5000,5004,0
50000,0,0,0,0,0,22178,1700,1650,850,0
510000,-2,-2,-1,-1,-1,10554,1074,22657,11586,0
10000,0,0,0,0,0,6709,1300,1146,320,0
250000,-1,-1,-1,-1,0,6378,72534,6456,174,0
210000,0,0,-1,0,-1,3292,3399,2085,3000,0
160000,0,0,0,-2,-2,169746,4318,4000,0,0
80000,0,0,0,-2,-2,3278,1000,0,0,0
230000,0,0,0,0,0,29108,1587,1409,10000,0
30000,1,3,2,2,0,18663,0,1500,0,1
50000,2,3,2,0,0,50136,1000,5,661,1
190000,2,2,2,2,2,159438,8150,6500,6500,1
130000,0,0,0,-2,-2,125557,2498,0,0,0
140000,0,0,0,0,0,132586,4800,4500,4600,0
110000,0,0,0,0,0,112533,4101,3000,2000,0
20000,0,0,0,-2,-2,19030,1500,0,0,0
250000,0,0,0,0,0,255413,10500,12000,10000,0
360000,0,-1,-1,-1,-1,106010,24976,10786,21916,1
30000,2,2,0,0,-2,30769,0,1000,590,0
50000,0,0,0,0,0,43099,2212,2126,415,0
100000,0,0,0,0,0,49707,2000,2000,1691,0
150000,0,0,0,0,0,232327,5877,5419,1009,0
150000,-2,-2,-2,-2,-2,12516,5568,6106,4357,0
200000,-1,-1,-1,-1,-1,4533,8756,3539,5529,0
20000,0,0,0,0,0,13639,1600,1300,800,0
310000,-2,-2,-1,0,0,0,0,5365,1000,0
100000,1,2,2,2,2,93295,4200,4000,0,0
50000,0,0,2,2,2,41114,4000,0,3400,1
130000,0,0,-1,-1,0,48764,1034,37559,2805,0
100000,-1,-1,2,-1,-1,836,2695,0,0,0
280000,-1,-1,-1,0,0,4468,11525,2149,11030,0
200000,-1,0,0,0,0,173867,7000,5000,4500,0
90000,2,0,0,0,0,54933,2009,2057,2500,1
150000,-2,-2,-2,-1,-1,1906,5002,12040,13821,0
20000,2,2,2,2,2,18155,0,2344,800,1
360000,-1,-1,-1,-1,-1,11193,332,272,1465,0
40000,1,2,2,2,0,27746,2000,0,2000,1
240000,0,0,0,0,0,74270,3200,6100,0,0
500000,-1,-1,-1,-1,-1,7297,12349,26488,6534,0
20000,4,3,2,0,0,11553,0,420,402,1
140000,0,0,0,0,0,85119,3153,4126,3231,1
100000,0,0,0,0,-1,100442,5000,8000,3500,0
120000,0,0,0,0,0,18955,1315,1169,2472,0
100000,1,2,0,0,0,97581,0,2000,3000,0
140000,-1,-1,-1,-1,-1,4882,4882,4876,4666,0
210000,0,0,0,0,-1,99050,1301,1500,2000,0
500000,1,-1,-1,-1,-1,0,640,31764,51986,1
110000,-1,-1,-2,-2,-2,2280,0,0,0,0
340000,-1,-1,-1,-1,-1,2943,3375,3759,1803,0
330000,0,0,0,2,2,322464,13248,13120,12833,1
50000,0,0,0,0,0,45504,2000,2043,1000,0
10000,1,-2,-1,0,0,0,0,9996,0,1
70000,0,0,2,2,2,26550,2400,1200,2820,0
450000,-1,-1,-1,-1,-1,1212,1032,2663,783,1
30000,0,0,0,0,0,12051,1250,1537,600,0
150000,5,4,3,2,2,79529,0,0,0,0
230000,2,2,2,0,0,72514,5118,0,4000,1
30000,2,2,2,2,2,28073,1800,0,2300,1
30000,0,0,0,0,0,29965,2000,1700,2008,0
20000,1,2,2,2,2,15748,1300,1000,1000,1
70000,0,0,0,0,0,32485,1267,1191,427,0
50000,-1,-1,0,0,0,2618,2007,20275,1204,0
360000,1,-1,-1,-1,-1,723,17392,0,32178,0
400000,1,2,0,0,0,77970,0,3200,2750,0
130000,-1,-1,-1,-1,-1,2342,2951,596,1520,0
130000,-1,-1,2,0,-2,2207,3747,0,0,0
340000,-1,-1,-1,-1,-1,1600,93661,41634,15711,0
270000,0,0,0,0,0,26183,1826,1469,514,1
60000,0,0,0,0,-1,13138,20000,5000,3000,1
130000,0,0,0,0,0,80533,1816,3060,69000,0
10000,0,0,0,0,0,9240,1230,1000,196,0
160000,2,2,2,2,2,132510,0,13000,200,1
270000,0,0,0,-1,0,22604,5000,0,0,0
80000,2,0,0,2,2,38370,2000,20000,5000,1
340000,-1,-1,-1,-1,-1,4676,3806,526,36374,0
360000,-1,-1,-1,0,-1,14432,15329,13062,41977,0
240000,-2,-2,-2,-2,-2,5740,0,0,0,0
50000,-1,-1,-1,-2,-2,3475,0,2525,0,0
50000,0,0,0,-2,-2,13352,1066,0,0,0
180000,-1,-1,-1,-1,-1,1206,661,1512,1379,0
370000,-2,-1,0,0,0,0,229818,8409,8500,0
60000,1,2,2,2,2,10401,2000,0,1000,1
50000,-1,-1,-1,-1,-1,1355,1355,1386,1442,0
50000,-2,-1,2,0,0,-11,46512,159,37778,0
130000,0,0,0,0,0,41224,4500,4500,4500,0
500000,-1,-1,-1,-1,-1,4007,10021,14576,53850,0
300000,1,-1,-1,-1,-1,0,11174,0,0,0
120000,0,0,0,0,-2,75913,4501,2562,0,0
110000,1,2,2,2,0,102884,0,6000,4000,0
220000,0,0,-1,-1,-1,35258,1066,4723,5051,0
140000,0,0,-1,-1,0,8178,1000,3776,3776,0
30000,-1,0,0,0,0,20069,1700,1700,1000,0
200000,-1,-1,-1,-1,-1,11409,1228,3324,483,0
350000,-1,-1,-1,-1,-1,1314,5249,1667,9839,0
150000,-2,-2,-2,-2,-2,6407,0,0,0,0
20000,2,2,4,4,4,1650,0,0,0,1
200000,0,0,0,0,0,15603,1500,2000,1000,0
20000,2,2,4,4,4,1650,0,0,0,0
320000,-1,-1,-1,-2,-2,2695,505,368,0,0
100000,-1,-1,-1,0,0,170,3224,78671,3000,0
280000,0,-1,-1,-1,-1,7370,3420,1865,2375,1
50000,0,0,0,0,0,11066,5000,2000,3000,0
20000,0,0,0,0,0,18311,2000,1307,701,0
160000,-1,-1,-1,-1,-1,5256,3290,1140,559,0
60000,0,0,0,0,0,15592,2000,1400,1000,0
150000,0,0,0,0,0,32866,5028,3000,3000,0
460000,0,0,0,0,0,362816,15325,16000,15000,0
500000,-1,-1,-1,-1,-1,2362,575,361,978,0
320000,0,0,0,0,0,14237,15031,8081,5072,0
200000,1,-2,-2,-2,-2,0,0,0,0,1
430000,0,0,0,0,0,25968,1313,5002,1000,0
150000,-2,-2,-2,-2,-2,4473,3273,2473,1473,0
100000,2,0,0,0,0,95197,4050,4114,3379,0
30000,0,0,2,0,0,13216,2000,1000,1000,0
260000,0,0,-2,-2,-2,20000,0,0,0,0
40000,0,0,0,2,0,29782,3000,3000,1500,1
290000,1,-2,-1,0,0,0,0,4524,4000,1
140000,-1,-1,-1,-1,-1,776,0,1552,380,0
60000,1,2,2,0,0,52126,2030,0,1014,1
210000,0,-1,-1,-2,-2,62261,6615,0,0,0
170000,1,-2,-2,-2,-2,0,0,0,0,0
370000,-2,-2,-2,-2,-2,0,0,0,0,1
30000,0,0,0,0,0,30235,3000,3000,2468,0
360000,-1,-1,-2,-2,-2,2500,0,0,0,0
290000,0,0,0,-1,-1,124362,5100,2507,1500,0
50000,0,0,0,0,0,13572,1188,3000,176,0
210000,1,-2,-1,-2,-2,0,0,1008,0,0
170000,2,0,0,0,0,170485,8000,8000,5000,0
360000,0,0,2,-1,-1,76584,21358,86,8372,0
90000,-1,-1,-1,0,0,9359,0,1886,7650,0
210000,1,2,2,-2,-2,19131,0,0,0,1
160000,-2,-2,-2,-2,-2,3440,3219,3322,2645,0
30000,0,0,2,0,0,10094,5300,0,607,0
80000,2,2,0,0,0,71528,0,2131,2000,0
250000,0,0,0,0,0,126751,4559,5000,5000,0
60000,1,2,2,0,0,7169,1500,0,1000,0
130000,0,0,2,0,2,127253,12207,0,5000,0
180000,0,0,0,0,0,174297,22000,4000,2000,0
200000,-2,-2,-2,-2,-2,5105,7261,15220,8991,0
210000,0,0,0,0,0,124667,145273,5065,5012,0
240000,0,0,0,0,0,12876,1905,3632,7100,0
460000,0,0,0,0,0,305814,15000,20065,12000,0
400000,-1,-1,-1,-1,-1,16195,10713,11340,10390,0
20000,0,0,0,0,0,13701,1241,1609,717,0
60000,0,0,0,0,0,60655,2410,2203,1500,0
110000,0,0,0,0,0,93039,4500,4100,67606,0
80000,2,2,2,2,0,41586,3775,0,6768,1
50000,-1,-1,-1,-1,-1,390,390,390,390,0
360000,0,-1,-1,-1,-1,2386,3166,2776,7158,0
70000,0,0,0,0,0,49169,1840,1744,2001,0
20000,0,0,0,0,2,16072,1700,1300,700,0
200000,0,0,0,0,0,141886,7000,8000,4100,0
90000,-2,-2,-2,-2,-2,1609,1372,3904,686,0
30000,-1,2,2,2,2,1123,200,0,1495,0
260000,-1,-1,-1,-1,-2,2772,6675,20,50000,1
50000,0,0,0,0,0,7900,1309,1313,357,1
30000,-1,2,2,0,0,30119,1900,0,957,0
20000,0,0,0,0,0,2909,1224,1197,269,0
30000,2,2,0,0,0,42646,2159,1500,1000,1
290000,0,0,0,0,0,221626,6530,4200,4938,1
50000,2,2,-1,0,0,2467,0,2000,1000,1
60000,0,-1,2,2,2,3610,900,0,300,0
200000,0,0,0,2,2,156449,10000,15000,0,1
50000,0,0,0,-1,-1,45600,1800,1506,6,0
190000,0,0,0,0,0,188463,6536,6031,20036,0
70000,1,2,2,2,2,30175,1900,1200,1400,0
300000,1,-1,-1,-1,-1,-122,23075,3583,19969,0
400000,0,0,2,2,2,58995,5000,0,500,0
200000,1,-2,-2,-1,-1,9367,0,0,0,1
560000,-1,0,0,0,0,168211,5060,4827,4974,0
150000,0,0,0,0,0,40680,4960,1765,1679,0
300000,-1,-1,-1,-2,-1,2072,2654,0,0,0
80000,0,0,0,2,2,48578,3000,5000,2300,0
150000,-1,3,2,0,-1,3391,20,802,1705,1
20000,0,0,0,0,-2,8624,1500,1000,200,0
50000,0,0,0,0,0,43583,3100,1723,1100,0
150000,0,0,0,0,0,41408,2074,1926,0,0
140000,1,-2,-2,-2,-1,0,401,3930,3951,0
500000,-1,-1,-1,-2,-2,1323,1725,0,0,0
90000,0,0,0,0,0,89068,4073,5021,3000,0
30000,-1,0,0,-1,-1,27368,3000,5000,2000,1
50000,0,0,2,0,0,47405,4130,0,1100,1
280000,-2,-2,-2,-2,-2,0,0,0,0,0
390000,2,0,0,0,0,112320,5073,3950,2627,1
100000,2,3,3,2,3,97156,2900,1300,3000,1
200000,0,0,0,2,0,197272,8600,7700,11100,1
230000,0,0,0,0,0,38975,5000,5000,5000,0
20000,0,0,2,2,2,11492,4500,550,0,0
180000,0,0,0,-1,-1,123705,6019,1074,2038,0
10000,3,2,2,0,0,4256,1081,0,353,0
327680,0,0,0,0,0,344011,11219,11461,9100,1
100000,-1,0,0,0,0,976,4500,5000,1000,1
80000,-2,-2,-2,-2,-2,0,0,0,0,0
250000,0,0,0,0,0,13504,1267,1310,232,0
440000,-2,-2,-2,-2,-2,4196,10137,32921,15701,0
140000,-1,-1,0,0,0,13408,97396,4070,3225,0
20000,0,-1,-1,-1,-2,5100,2940,6050,3100,0
50000,2,2,2,0,0,46191,3800,1500,0,0
30000,-1,-1,-1,-1,-2,2405,390,2476,3059,0
210000,0,0,0,0,0,140272,6018,6029,3000,0
20000,0,0,0,2,2,6866,1500,2000,0,0
150000,-2,-2,-2,-2,-2,6479,1670,4330,8040,1
50000,0,0,0,2,0,51175,2500,2280,2157,0
210000,0,0,0,0,0,17952,1500,2000,2000,0
250000,-2,-2,-2,-2,-2,632,0,316,316,1
130000,0,0,0,0,0,109383,5300,1700,1300,0
290000,2,2,0,0,0,324016,0,12139,80000,1
150000,0,0,0,0,-1,19020,1500,5000,2000,0
80000,0,0,0,0,0,77450,3500,2600,2400,0
50000,0,0,0,0,0,11665,1232,1182,449,0
240000,-2,-2,-2,-2,-2,4639,1838,976,110,0
90000,0,0,2,2,2,20249,25000,0,10000,0
220000,1,2,-1,0,-1,7311,0,1066,2404,0
170000,-1,-1,-1,-1,-1,2164,165,165,0,0
70000,1,-2,-2,-2,-2,0,0,0,0,0
160000,2,2,-1,-2,-1,1309,0,4582,0,1
250000,-1,-1,-1,-1,-1,17949,9863,6955,2517,0
70000,0,0,0,0,0,71255,2800,2800,2900,1
90000,-1,-1,-1,0,0,509,511,4451,82,1
50000,0,0,0,0,0,49103,1800,2128,1000,0
150000,0,0,0,0,0,150311,5500,3400,5883,1
20000,1,-2,-1,-2,-2,0,0,289,0,1
20000,0,0,0,0,0,16841,1642,2000,1000,0
50000,0,0,0,0,0,85305,4000,2257,2000,0
200000,0,0,0,0,0,179063,5000,5100,5000,0
200000,-1,-1,-1,-1,-1,1676,4595,2991,0,0
120000,0,0,0,0,0,119796,4700,5590,4000,0
270000,-1,-1,-1,-1,-1,384,2197,186,0,1
300000,0,0,0,-1,-1,11158,1000,2700,658,0
400000,0,0,0,0,0,41008,2005,1800,1800,1
120000,0,0,0,-2,-2,79172,2500,0,0,0
130000,0,0,0,0,0,4841,2000,1000,2200,0
150000,-2,-2,-2,-2,-2,116778,60367,100483,116567,0
200000,1,-2,-2,-2,-2,0,0,0,0,1
130000,0,0,0,0,0,130558,5311,2502,1512,0
120000,-1,-1,-1,-1,-1,1026,1026,1026,1026,0
230000,-2,-2,-2,-2,-2,1168,698,2371,4524,0
50000,0,0,-1,-1,-1,11550,1000,200,1200,0
10000,-1,-1,-2,2,2,32,0,0,2828,1
360000,-2,-2,-2,-2,-2,14433,2394,8606,1502,0
140000,0,0,0,0,-1,124722,3645,2322,387,0
50000,3,2,2,0,0,49081,2063,0,800,1
120000,0,0,0,0,0,16407,1296,1307,673,0
500000,-1,-1,-1,-1,-1,22981,97345,32189,56436,0
500000,0,0,0,0,0,49981,2200,2000,3000,0
10000,-1,2,0,-1,-1,7786,1000,1000,190,0
160000,0,0,0,0,0,40892,2500,3000,2000,0
60000,-1,-1,2,-1,-1,326,1152,0,22662,0
60000,0,0,0,-1,-1,25158,5000,1508,4790,0
160000,1,-1,-1,-1,-1,0,372,0,3305,0
500000,-1,-1,-1,-2,-1,5158,5514,14220,1537,0
360000,0,0,0,0,0,250180,4428,2017,305,0
10000,2,2,2,0,2,6743,2600,0,1000,1
30000,2,2,2,0,0,33382,2000,1500,0,1
60000,0,0,0,0,0,3724,5600,20000,2500,0
80000,0,0,-1,-1,-1,1719,1000,1250,175,0
410000,-2,-2,-2,-2,-2,4339,1815,17106,9600,0
70000,3,2,3,0,0,70084,3000,0,0,1
60000,-1,-1,-1,-1,-1,696,696,696,696,1
80000,0,0,0,0,0,12781,2000,4000,1000,0
30000,0,0,0,0,0,14095,1255,1268,600,0
110000,0,0,0,0,0,52775,3000,3000,5000,0
150000,-1,-1,2,-1,-1,696,1392,0,696,1
30000,1,2,0,0,2,9033,0,1000,1000,0
150000,0,0,0,0,0,40441,2000,2000,1500,0
