LIMIT_BAL,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_1_2,PAY_1_3,PAY_2_2,PAY_3_2,PAY_4_2,PAY_5_2,dpnm
20000,20753,0,0,0,0,0,0,0,0,1
80000,11572,2670,700,0,0,0,1,0,0,1
30000,10568,3000,1000,0,0,0,1,1,1,0
200000,816,0,0,0,0,0,0,0,0,0
100000,66459,0,1700,0,0,1,0,0,0,0
70000,56448,2600,2000,1,0,1,1,1,1,1
140000,0,0,0,0,0,0,0,0,0,0
30000,26648,1600,1400,1,0,1,1,0,0,0
100000,96191,3504,3500,0,0,0,0,0,0,1
60000,42184,2014,1616,0,0,0,0,0,0,0
50000,8225,5308,0,0,0,0,1,0,0,0
120000,0,0,0,0,0,0,0,0,0,0
50000,42821,1008,1600,0,0,0,0,0,0,0
300000,293498,13007,11067,0,0,0,0,0,0,0
360000,2471,1000,11000,0,0,0,0,0,0,0
40000,24230,2000,2500,0,0,0,0,0,0,0
190000,18255,19241,0,0,0,0,0,0,0,0
30000,14294,1300,2000,0,0,0,0,0,0,0
280000,1792,0,2292,1,0,1,0,0,1,1
30000,25287,2011,5000,0,0,0,0,0,0,0
500000,185419,10573,0,0,0,0,0,0,0,0
260000,1694,5525,1390,0,0,0,0,0,0,0
60000,20351,2000,2000,0,0,0,0,0,0,0
70000,28518,1504,3000,0,0,0,0,1,0,1
30000,25465,4000,0,1,0,1,1,1,1,0
300000,4926,2855,3357,0,0,0,0,0,0,0
30000,26163,1000,2201,1,0,1,1,1,1,0
40000,2400,0,0,1,0,1,0,0,0,1
80000,65734,3000,3404,0,0,0,0,0,0,0
50000,48264,1565,7240,0,0,0,0,0,0,1
90000,2346,15271,2000,0,0,0,0,0,0,0
260000,2497,0,0,1,0,1,1,1,1,1
100000,27044,0,5000,0,0,1,1,1,1,1
280000,0,0,0,0,0,0,0,0,0,0
80000,17087,1500,1049,0,0,0,0,0,0,0
150000,143596,6241,5000,0,0,0,0,0,0,0
90000,2618,7639,11336,0,0,0,0,0,0,0
130000,10653,13,12454,0,0,1,0,0,0,0
210000,5491,8406,14307,0,0,0,0,0,0,0
420000,559,1001,2400,0,0,0,0,0,0,0
500000,128068,20000,12000,0,0,0,0,0,0,0
180000,-203,0,1000,0,0,0,0,0,0,1
150000,141460,8021,5066,0,0,0,1,0,0,0
440000,50735,3000,3000,0,0,0,0,0,0,0
50000,49114,2005,1323,0,0,0,0,0,0,0
140000,3300,1300,3668,0,0,0,0,0,0,1
150000,119613,5900,5019,0,0,0,0,0,0,0
150000,573,0,220,1,0,1,0,0,0,0
480000,7174,0,0,0,0,0,0,0,0,0
100000,99031,3300,4300,0,0,0,0,0,0,0
310000,71855,5000,5000,0,0,0,0,0,0,0
280000,56144,5000,5000,0,0,0,0,0,0,0
60000,10304,1500,1500,0,0,0,0,0,0,1
160000,-200,0,0,0,0,0,0,0,0,0
90000,51666,2919,3005,0,0,0,0,0,0,0
50000,2926,1254,435,0,0,0,0,0,0,0
200000,45487,2800,2000,0,0,0,0,0,0,0
240000,508581,17389,80167,0,0,0,0,0,0,0
200000,846,864,1198,0,0,0,0,0,0,0
100000,101771,3800,7,0,0,0,0,0,0,1
50000,45367,2335,1629,1,0,0,0,0,0,1
240000,1749,1099,6430,0,0,0,0,0,0,0
300000,-4,227,10841,0,0,0,0,0,0,0
350000,14103,0,54554,0,0,1,0,0,0,0
50000,48421,0,1424,0,0,1,0,0,0,1
50000,46801,2839,1438,0,0,0,0,0,0,0
30000,24022,1700,1100,1,0,1,1,1,1,1
50000,-2640,2640,2640,0,0,0,0,0,0,0
20000,6827,1200,2000,0,0,0,0,1,0,1
270000,280435,13600,8000,0,0,0,0,0,0,0
380000,380933,14651,12238,1,0,0,0,0,0,1
10000,8541,0,0,0,0,0,0,1,1,1
80000,7880,3034,3002,0,0,0,0,0,0,0
240000,32463,1800,1400,1,0,1,1,1,1,1
280000,211645,6445,5245,0,0,0,0,0,0,0
160000,42863,2000,2000,0,0,0,0,0,1,0
180000,112403,3500,3500,0,0,0,0,0,0,0
50000,4555,1290,1500,0,0,0,0,1,0,0
50000,33105,10005,5000,0,0,0,0,0,0,0
20000,14380,0,2040,0,0,1,1,1,0,0
20000,18357,1471,1400,0,0,0,0,0,0,0
140000,72274,3231,2290,0,0,0,0,0,0,0
360000,0,0,0,0,0,0,0,0,0,0
180000,26660,660,660,0,0,0,0,0,0,0
390000,3931,3625,1600,0,0,0,0,0,0,1
30000,39995,1700,1100,0,0,1,1,1,0,0
210000,3805,0,0,0,0,0,0,0,0,0
20000,6128,1300,2700,0,0,0,0,1,0,0
450000,1000,0,0,1,0,1,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0
50000,49220,0,2000,0,0,1,0,0,0,1
20000,19518,1299,0,1,0,1,1,0,0,1
200000,7475,15617,3927,0,0,0,0,0,0,0
230000,70327,2963,1941,0,0,0,0,0,0,0
50000,48958,2572,2602,1,0,0,0,0,0,1
50000,44883,3189,1500,0,0,0,1,1,1,0
50000,51102,2500,2158,0,0,0,0,0,0,0
20000,9811,6097,547,0,0,0,1,1,0,0
40000,11084,2000,1000,1,0,1,1,1,1,0
100000,567,390,508,0,0,0,0,0,0,0
150000,158844,10004,10009,0,0,0,0,0,0,0
240000,14559,1500,2000,0,0,0,0,0,1,0
360000,-5,3589,2280,0,0,0,0,0,0,0
130000,130874,5500,6000,0,0,0,0,0,0,0
50000,10587,3500,2500,0,0,0,1,1,0,0
160000,18056,1626,1334,0,0,0,0,0,0,0
340000,34228,75113,2047,0,0,0,0,0,0,0
20000,2331,2700,2300,0,0,0,0,0,0,1
60000,22460,1500,1500,0,0,0,0,0,0,0
220000,223150,10000,9200,0,0,0,0,0,0,0
280000,1280,2816,10802,0,0,0,0,0,0,1
60000,58920,2319,1887,0,0,0,0,0,0,0
230000,222059,7300,4160,1,0,0,0,0,0,1
120000,3307,258,0,0,0,0,0,0,0,0
240000,325,18428,15000,0,0,0,0,0,0,0
420000,3020,2916,1985,0,0,0,0,0,0,0
230000,47906,0,0,0,0,0,0,0,0,0
30000,30739,0,1331,0,0,1,0,0,0,1
210000,134664,6006,5005,0,0,0,0,0,0,0
250000,51268,2500,2500,0,0,0,0,0,0,0
70000,58053,2000,1999,0,0,0,0,0,0,0
20000,20212,1415,1400,0,0,0,0,0,0,0
130000,123770,4600,4871,0,0,0,0,0,0,0
460000,321987,12000,12850,0,0,0,0,0,0,0
170000,5155,0,0,0,0,0,0,0,0,0
200000,7179,7631,3803,0,0,0,0,0,0,0
70000,31796,1500,2000,0,0,0,0,0,0,1
200000,220,0,110,0,0,1,0,0,0,1
20000,0,0,0,0,0,0,0,0,0,1
200000,195507,7048,6000,0,0,0,0,0,0,0
250000,237510,9076,9007,1,0,0,0,0,0,1
50000,37699,2000,2000,0,0,0,0,0,0,0
30000,25664,1448,2211,0,0,0,0,1,1,0
50000,50404,2300,1440,0,0,0,0,0,0,0
90000,13366,1250,1900,0,0,0,0,0,0,0
360000,2500,0,0,1,0,1,0,0,0,0
290000,95,6,0,1,0,1,0,0,0,0
170000,169883,6808,4625,0,0,0,0,0,0,0
290000,33765,2682,470,0,0,0,0,0,0,0
30000,27934,0,2000,0,0,1,0,0,0,1
250000,4769,6720,23393,0,0,0,0,0,0,0
210000,104558,4268,5000,0,0,0,0,0,0,0
360000,0,0,0,0,0,0,0,0,0,1
120000,78233,2015,2200,0,0,0,0,0,0,0
170000,0,0,0,0,0,0,0,0,0,1
20000,3413,0,0,0,0,0,1,0,0,0
80000,77199,3700,1600,0,0,0,0,0,0,0
200000,1875,2239,316,0,0,0,0,0,0,0
150000,35601,2003,2000,0,0,0,0,0,1,0
110000,13348,67431,2378,0,0,0,0,0,0,1
180000,390,390,5248,0,0,0,0,0,0,0
520000,7322,2728,415552,0,0,0,0,0,0,0
20000,12436,1000,2700,1,0,1,1,1,0,1
180000,7432,7433,7184,0,0,0,0,0,0,0
30000,1493,1858,390,0,0,0,0,0,0,0
380000,225905,11000,9000,0,0,0,0,0,1,0
160000,4980,0,0,0,0,0,0,0,0,0
220000,17715,316,632,0,0,0,0,0,0,0
250000,124442,5000,5000,0,0,0,0,0,0,0
330000,-317,569,817,0,0,0,0,0,0,0
50000,24724,25000,2010,1,0,0,0,0,0,0
340000,484,15904,30000,0,0,0,0,0,0,0
180000,99925,5024,4300,0,0,0,0,0,0,0
30000,26974,2000,1339,0,0,0,0,0,0,1
10000,9503,0,2310,0,0,1,1,1,0,0
120000,396,396,396,0,0,0,0,0,0,0
250000,0,0,0,0,0,0,0,0,0,1
200000,2277,16021,1005,0,0,0,0,0,0,0
500000,298809,12475,12650,0,0,0,0,0,0,1
90000,9370,0,1500,0,0,1,0,0,0,1
80000,7790,1467,2000,0,0,0,0,0,0,0
740000,960,8229,1487,1,0,0,0,0,0,1
300000,0,0,0,0,0,0,0,0,0,1
210000,1525,800,850,0,0,0,0,0,0,0
230000,3102,30580,5739,0,0,0,0,0,0,0
270000,152979,3500,4000,0,0,0,0,0,0,0
270000,54914,3000,5000,0,0,0,0,0,0,0
180000,0,2647,735,0,0,0,0,0,0,0
280000,1478,0,12356,0,0,0,0,0,0,0
50000,29254,1737,1300,0,0,0,0,0,0,0
20000,19017,1600,0,1,0,1,1,0,0,1
170000,139211,7020,7005,0,0,0,0,0,0,0
300000,145138,5785,6163,0,0,0,0,0,0,0
20000,1065,0,1000,0,0,1,0,0,1,1
110000,1472,1500,3000,1,0,0,0,0,0,1
80000,47339,967,0,0,0,0,1,1,1,0
80000,69584,2519,1838,0,0,0,0,0,0,0
60000,58794,7296,1903,0,0,0,0,0,0,0
30000,18951,1270,1300,0,0,0,0,0,0,0
40000,39723,10000,92,0,0,0,1,1,1,0
180000,0,2602,498,0,0,0,0,0,0,1
290000,0,0,0,0,0,0,0,0,0,0
50000,27056,700,2062,0,1,1,1,1,1,1
150000,1663,14045,1030,0,0,0,0,0,0,0
50000,50220,2055,1000,0,0,0,0,0,0,0
20000,20710,1739,1453,0,0,0,0,0,0,0
180000,158245,7400,6000,1,0,1,1,1,1,0
360000,30627,4318,2740,0,0,0,0,0,0,0
90000,86960,3200,3114,0,0,0,0,0,0,1
450000,20938,80191,37417,0,0,0,0,0,0,0
140000,0,0,0,0,0,0,0,0,0,0
400000,2691,426,426,0,0,0,0,0,0,0
50000,4959,0,6024,0,0,1,0,0,0,0
420000,405779,16000,15000,0,0,0,0,0,0,0
390000,245997,10800,9110,0,0,0,0,0,0,1
200000,39929,33000,18000,0,0,0,0,0,0,0
130000,110524,10000,5000,0,0,0,0,0,0,0
360000,1365,3000,1000,0,0,0,0,0,0,0
290000,196566,7800,7839,0,0,0,0,0,0,0
120000,112336,4200,4100,0,0,0,0,0,0,0
40000,35225,1933,1600,0,0,0,0,0,1,1
500000,5121,31305,43864,0,0,0,0,0,0,0
150000,16228,30745,4975,0,0,0,0,0,0,0
240000,1611,14,2236,0,0,1,0,0,0,1
80000,10350,1199,1461,0,0,0,0,0,0,0
220000,3467,3340,840,0,0,0,0,0,0,0
110000,0,0,0,0,0,0,0,0,0,0
220000,52536,4151,16992,0,0,0,0,0,0,0
100000,0,0,1531,0,0,0,0,0,0,0
70000,6489,3000,2000,0,0,0,0,0,0,0
50000,15345,0,2137,0,0,1,1,1,1,0
200000,34500,36659,3835,0,0,0,0,0,0,0
220000,285,825,0,0,0,0,0,0,0,0
200000,203340,8064,9474,1,0,0,0,0,0,0
350000,6337,4300,16229,0,0,0,0,0,0,0
80000,58850,2700,4500,1,0,0,0,0,0,0
50000,48316,1700,1760,0,0,0,0,0,0,0
200000,396,396,396,0,0,0,0,0,0,0
60000,27347,5000,7243,0,0,0,0,0,0,0
50000,50180,2400,0,0,0,0,0,0,0,1
360000,7831,0,0,0,0,0,0,0,0,0
30000,178,1860,0,0,0,0,1,0,0,1
90000,76442,2000,3400,1,0,0,1,0,1,0
200000,0,0,0,0,0,0,0,0,0,0
100000,101658,4134,3952,1,0,0,0,0,0,0
200000,196272,17500,0,0,0,0,1,0,0,0
300000,1946,2612,1914,0,0,0,0,0,0,1
10000,8315,3258,0,0,0,0,0,1,0,0
400000,6902,1216,1213,0,0,0,0,0,0,0
130000,126701,6200,5000,0,0,1,1,1,1,1
180000,1156,396,776,0,0,0,0,0,0,0
370000,63412,100000,6000,0,0,0,0,0,0,0
60000,30073,3000,3000,0,0,0,0,0,0,0
210000,205131,10000,4720,0,0,0,0,0,0,0
70000,11332,1250,2000,0,0,0,0,1,1,1
20000,16180,1000,0,0,0,0,0,1,1,0
200000,99291,2742,3000,0,0,0,0,0,0,0
130000,21996,3000,3000,0,0,0,0,0,0,0
120000,116344,0,6781,0,0,1,1,1,1,0
330000,21576,5002,15579,0,0,0,0,0,0,0
30000,23498,3600,0,1,0,1,1,0,0,1
480000,502904,180000,17000,0,0,0,0,0,0,0
100000,1442,1261,1411,0,0,0,0,0,0,0
270000,1626,1443,1443,0,0,0,0,0,0,0
40000,2400,0,0,1,0,1,0,0,0,1
180000,180373,0,7632,0,0,1,0,0,0,0
240000,178878,6095,4729,1,0,0,0,0,0,1
210000,4868,13174,16114,0,0,0,0,0,0,0
50000,3,34361,10443,0,0,0,0,1,1,0
230000,1424,6553,3756,0,0,0,0,0,0,0
50000,2675,0,0,0,0,0,0,0,0,1
250000,4649,0,10,0,0,0,1,0,0,0
120000,0,0,0,0,0,0,0,0,0,0
160000,1822,2229,7116,0,0,0,0,0,0,0
210000,1685,6715,5800,0,0,0,0,0,0,0
260000,203896,7282,6486,0,0,0,0,0,0,0
310000,73491,4000,4000,0,0,0,0,0,0,0
50000,50427,6506,2607,0,0,0,0,0,0,1
360000,750,1166,398,0,0,0,0,0,0,0
50000,49144,1837,1462,0,0,0,0,0,0,0
240000,199446,7500,10006,0,0,0,0,0,0,0
500000,74919,1862,1074,0,0,0,0,0,0,0
150000,152880,6000,10031,0,0,0,0,0,0,0
160000,316,316,316,0,0,0,0,0,0,0
410000,37492,1625,1031,0,0,0,0,0,0,0
50000,51432,0,3600,1,0,1,1,1,0,0
50000,47350,1772,1301,0,0,0,0,0,0,0
170000,115194,10000,10000,0,0,0,0,0,0,0
100000,22970,0,0,0,0,0,0,0,0,0
230000,193112,8500,8000,1,0,1,1,1,1,1
20000,17819,0,2000,0,0,1,0,0,1,1
170000,3955,5269,1986,0,0,0,0,0,0,0
160000,598,0,0,0,0,0,1,0,1,1
400000,92,101,0,0,0,0,0,0,0,0
340000,82922,3600,2962,0,0,0,0,0,0,0
90000,63276,0,15000,0,0,1,1,0,0,1
140000,0,10626,1154,0,0,0,0,0,0,0
280000,747,0,5737,0,0,0,0,0,0,0
180000,632,316,166,0,0,0,0,0,0,0
500000,7196,0,7439,0,0,0,0,0,0,0
360000,9100,15658,1874,0,0,0,0,0,0,0
50000,8003,1310,1153,0,0,0,0,0,0,0
220000,1782,0,0,0,0,0,0,0,0,0
500000,143839,4844,5095,0,0,0,0,0,1,0
100000,780,0,0,0,0,0,0,0,0,0
20000,3417,4,0,0,0,0,0,0,0,1
80000,76118,4196,3569,0,0,0,0,0,0,0
160000,827,827,827,0,0,0,0,0,0,0
240000,0,1263,0,0,0,0,0,0,0,0
450000,550,0,0,0,0,0,0,0,0,0
50000,34390,810,51000,0,0,0,0,1,0,0
150000,27707,1477,1489,0,0,0,0,0,0,1
290000,154336,3600,3010,0,0,0,0,0,0,0
50000,29632,6016,9021,0,0,0,0,0,0,0
80000,197,4568,352,0,0,0,1,1,0,0
50000,25867,4000,0,0,1,1,0,1,0,1
50000,14040,1152,1032,0,0,0,0,0,0,0
500000,114374,50012,51343,0,0,0,0,0,0,0
500000,3220,0,15040,0,0,0,0,0,0,1
200000,44600,3000,6032,0,0,0,0,1,0,0
30000,30678,1,1957,1,0,1,0,0,0,0
80000,387,2126,15094,0,0,0,0,0,0,0
50000,50175,0,7775,0,0,1,0,0,0,0
50000,42159,2000,4000,0,0,0,0,1,1,1
280000,94451,4000,4033,0,0,0,0,0,0,0
260000,0,0,0,0,0,0,0,0,0,0
30000,-802,21286,1154,0,0,0,0,0,0,0
210000,0,0,0,0,0,0,0,0,0,0
50000,45074,2201,3600,0,0,0,0,1,0,1
20000,10747,1317,1150,0,0,0,0,0,0,0
310000,131559,17839,0,0,0,0,1,0,0,0
100000,0,0,0,0,0,0,0,0,0,0
180000,161159,7000,7100,0,0,0,0,0,0,1
100000,18999,5129,1227,0,0,0,0,0,0,0
20000,11657,0,21,0,0,0,1,1,0,1
240000,128272,5500,6004,0,0,0,0,0,0,0
200000,200996,9200,9000,0,0,0,0,0,0,0
30000,1104,1164,2,0,0,0,1,0,0,0
500000,18410,0,1439,0,0,0,0,0,0,0
230000,1099,2508,976,0,0,0,0,0,0,0
110000,28686,5000,7000,0,0,0,0,1,0,1
230000,1103,16286,65280,0,0,0,0,0,0,0
80000,74081,0,3300,0,0,1,0,0,1,1
200000,0,0,0,0,0,0,0,0,0,0
80000,77499,3000,3013,0,0,0,0,0,0,0
170000,150693,7000,7000,0,0,0,0,0,0,0
120000,413,4269,0,0,0,0,1,0,0,0
100000,0,5220,0,0,0,0,0,0,0,1
210000,300878,2250,0,0,0,0,0,0,0,0
300000,3853,1946,790,0,0,0,0,0,0,0
70000,390,390,772,0,0,0,0,0,0,0
30000,944,0,0,0,0,0,0,0,0,0
30000,10874,1205,1215,0,0,0,0,0,0,0
80000,83093,3204,3060,0,0,0,0,0,0,0
180000,29206,16231,8405,0,0,0,0,0,0,0
360000,164857,30650,9300,0,0,0,0,0,0,0
50000,48885,2000,2500,0,0,0,0,0,0,0
170000,91109,6006,4400,0,0,0,0,0,0,0
230000,0,0,0,0,0,0,0,0,0,0
500000,6723,17410,32077,0,0,0,0,0,0,0
30000,12894,0,500,0,1,0,1,1,1,1
120000,1316,1316,1316,0,0,0,0,0,0,1
200000,3388,0,1093,0,0,0,0,0,0,1
60000,26583,1864,1206,0,0,0,0,0,0,0
140000,143673,7000,0,0,0,1,1,0,0,0
50000,40151,2000,2000,0,0,0,0,0,0,0
90000,6574,4192,5743,0,0,0,0,0,0,0
150000,893,2300,0,0,0,0,0,0,0,0
250000,686,0,947,0,0,0,0,0,0,0
100000,17938,2842,3000,1,0,0,0,1,1,1
320000,18625,10000,5000,0,0,0,0,0,0,1
50000,49415,1278,1195,0,0,0,0,0,0,0
90000,56889,0,10000,0,0,1,1,1,1,1
250000,212787,9000,9000,0,0,0,0,0,0,0
120000,110686,7000,5000,0,0,0,0,0,0,0
140000,126546,4922,3910,0,0,0,0,0,0,0
330000,203,1503,40003,0,0,0,0,0,0,0
500000,1901,3800,5239,0,0,0,0,0,0,0
30000,2706,0,390,0,0,1,0,0,0,0
80000,79950,4900,3000,1,0,1,1,1,1,1
320000,14,1205,3002,0,0,0,0,0,0,0
600000,225274,8773,10561,0,0,0,0,0,0,1
200000,76308,4000,0,1,0,1,1,1,1,1
240000,228610,0,7000,0,0,1,0,0,0,0
30000,6551,2049,1851,0,0,0,0,0,0,0
20000,14765,1000,4150,0,0,0,0,0,0,0
130000,132105,8000,4559,0,0,0,0,0,0,0
190000,94921,4000,4000,0,0,0,0,0,0,0
470000,42974,3000,10000,0,0,0,0,1,0,0
50000,15416,2233,1639,0,0,0,1,1,0,0
250000,3694,1090,1500,0,0,0,0,0,0,0
500000,193083,21507,15020,0,0,0,0,0,0,0
500000,216657,8508,4699,1,0,0,0,0,0,0
60000,16006,1400,1500,0,0,0,0,0,0,0
20000,12961,1209,0,0,0,1,1,1,0,1
50000,36750,5000,0,0,0,0,0,0,0,0
20000,21136,11,2505,1,0,1,0,0,0,1
140000,7845,5000,3000,0,0,0,0,0,0,0
80000,31333,1541,1556,0,0,0,0,0,0,0
110000,106302,5500,5224,0,0,0,0,0,1,0
360000,3377,37500,5749,0,0,0,0,0,0,0
50000,1211,2000,4000,0,0,0,0,0,0,0
380000,0,742,1395,0,0,0,0,0,0,0
50000,18750,0,95000,0,0,0,0,0,0,0
300000,300,97,6500,0,0,0,0,0,0,0
360000,55104,2094,1760,0,0,0,0,0,0,0
60000,27104,1500,2867,0,0,0,0,1,1,0
30000,7965,1000,3126,0,0,0,0,0,0,0
120000,9383,7703,600,0,0,0,1,1,0,0
50000,1389,722,179,0,0,0,0,0,0,0
150000,4083,6248,4620,0,0,0,0,0,0,0
50000,4338,0,0,1,0,1,0,0,0,1
50000,50105,2205,2204,0,0,0,0,0,0,0
50000,390,390,390,0,0,0,0,0,0,1
550000,257553,12036,9071,0,0,0,0,0,0,0
190000,49541,0,1400,0,0,1,0,0,0,0
310000,44981,1942,1460,0,0,0,0,0,0,0
110000,113928,4915,4379,0,0,0,0,0,0,0
160000,86772,2805,1487,0,0,0,0,0,0,0
200000,219146,7950,7700,0,0,0,0,0,1,0
300000,696,696,696,0,0,0,0,0,0,0
150000,86787,5120,4021,0,0,0,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0
210000,6608,3582,63000,0,0,0,0,0,0,0
360000,10571,11174,10000,0,0,0,0,0,0,0
150000,6065,5000,1000,0,0,0,0,0,0,1
100000,296,0,620,0,0,1,0,0,0,0
180000,4312,2117,5944,0,0,0,0,0,0,0
270000,110917,7005,6039,0,0,0,0,0,0,0
60000,56765,3000,4000,0,0,0,0,0,0,0
220000,223904,0,8240,1,0,1,0,0,0,1
200000,12716,12453,21957,0,0,0,0,0,0,0
120000,20157,2000,1500,0,0,0,0,0,0,0
500000,37575,107243,52090,0,0,0,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,0
30000,30000,0,0,0,0,0,0,0,0,0
50000,49008,2171,2021,0,0,0,0,0,0,0
20000,390,780,0,1,0,0,1,0,0,1
240000,21260,0,19000,0,0,1,0,0,0,0
30000,10480,1199,1209,0,0,0,0,0,1,1
70000,69877,2600,2215,0,0,0,0,0,0,0
50000,49805,2025,2062,1,0,0,0,0,0,1
500000,98541,6000,13151,1,0,0,0,1,0,1
170000,56742,5019,10041,0,0,0,0,0,0,0
20000,390,390,0,0,0,0,0,0,0,0
100000,94656,4171,4044,0,0,0,0,0,0,0
20000,18551,0,1576,0,0,1,0,0,1,0
210000,22431,2010,45408,0,0,0,0,0,0,0
50000,48063,0,1906,0,0,1,0,0,0,1
20000,4094,0,2924,0,0,1,0,0,0,0
190000,58107,3000,3034,0,0,0,0,0,0,0
20000,4966,1200,2549,0,0,0,0,0,0,0
220000,75538,4000,4000,0,0,0,0,0,0,0
20000,780,0,390,0,0,0,0,0,0,0
140000,88966,3000,3000,0,0,0,0,0,0,0
20000,15526,1300,1300,0,0,0,0,0,0,0
210000,90,90,90,0,0,0,0,0,0,1
220000,5385,5363,5511,0,0,0,0,0,0,1
120000,980,4000,1000,0,0,0,0,0,0,1
50000,10695,0,0,0,0,0,1,0,0,1
230000,20887,0,1200,0,0,1,0,0,1,0
20000,9525,8000,2000,0,0,0,0,0,0,0
210000,140839,4500,6000,0,0,0,0,0,0,0
210000,204824,10000,10000,0,0,0,0,0,0,0
10000,8188,1000,390,0,0,0,0,0,0,0
100000,1215,1042,1042,0,0,0,0,0,0,1
30000,27044,2000,1427,0,0,0,0,0,0,0
300000,7111,0,0,0,0,1,1,0,0,0
140000,60764,3000,2500,0,0,0,0,0,0,0
50000,4943,45200,1285,0,0,0,0,0,0,1
200000,1296,2564,124500,0,0,0,0,0,0,0
260000,1025,803,0,0,0,0,0,0,0,0
250000,29086,5000,0,1,0,1,1,0,0,1
500000,144430,50133,62646,0,0,0,0,0,0,0
60000,32202,1802,1737,1,0,0,0,0,0,1
360000,442,444,444,0,0,0,0,0,0,0
90000,28636,0,0,0,0,0,0,0,0,1
150000,151686,3000,120000,0,0,0,0,0,0,1
130000,0,0,6244,0,0,0,0,0,0,0
120000,125022,4509,9496,0,0,0,0,0,0,1
160000,128809,5000,4000,0,0,0,0,0,0,0
500000,89574,5053,6052,0,0,0,0,0,0,0
130000,500,0,35660,0,0,0,0,0,0,0
360000,0,0,70010,0,0,0,0,0,0,0
120000,115771,5829,5900,0,0,0,0,0,0,1
240000,0,40529,3211,0,0,0,0,0,0,0
50000,41970,1291,1303,0,0,0,0,0,0,0
30000,14935,4500,13358,0,0,0,0,0,0,0
50000,19456,1645,1400,0,0,0,0,0,0,0
80000,389,755,1800,1,0,0,0,0,0,1
230000,7701,2028,6997,0,0,0,0,0,0,0
50000,46631,2100,1500,0,0,0,0,0,0,0
340000,374245,15917,10126,0,0,0,0,0,0,1
170000,740,740,740,0,0,0,0,0,0,1
450000,14237,5016,1139,0,0,0,0,0,0,0
350000,655,23537,5,0,0,0,0,0,0,0
50000,19061,52498,1906,0,0,0,0,0,0,0
210000,461,13966,80000,0,0,0,0,0,0,0
290000,18099,1400,0,0,0,1,1,0,0,0
180000,174847,12151,0,0,0,0,1,0,0,1
230000,18482,5000,1000,0,0,0,0,0,0,0
140000,125273,6000,6000,0,0,0,0,0,0,1
30000,2880,3285,0,0,0,0,1,0,0,1
140000,136170,6799,5100,0,0,0,0,0,0,0
50000,15220,2000,3258,0,0,0,0,1,0,0
80000,1941,2132,1667,0,0,0,0,0,0,0
120000,35220,3700,1640,0,0,0,0,0,0,0
400000,8948,10306,22263,0,0,0,0,0,0,0
70000,93025,3664,2127,0,0,0,0,0,0,0
190000,70396,5000,2000,0,0,0,0,0,1,1
60000,57030,5000,2000,0,0,0,0,0,0,0
20000,1118,12783,1000,0,0,0,0,0,0,0
30000,665,0,0,0,0,0,0,0,0,1
450000,560,0,0,0,0,0,0,0,0,0
70000,64839,2400,5700,0,0,0,0,1,1,1
160000,61934,5000,3000,0,0,0,0,0,0,0
140000,2290,2290,2292,0,0,0,0,0,0,0
130000,7852,1152,1164,0,0,0,0,0,0,1
70000,44689,2000,2000,1,0,1,1,1,1,1
10000,7165,2000,1141,0,0,0,0,0,0,0
30000,29230,3500,0,0,0,0,1,0,0,0
20000,15610,3000,0,0,0,0,0,0,0,0
360000,10311,2758,1397,0,0,0,0,0,0,0
50000,1050,0,0,1,0,1,0,0,0,1
20000,16981,0,1400,0,0,1,0,0,0,1
110000,10839,2995,2419,0,0,0,0,0,0,0
150000,-3,374,0,0,0,0,0,0,0,0
140000,21593,2000,2000,0,0,0,0,0,0,0
70000,70798,2500,2350,0,0,0,0,0,0,1
80000,87377,62,2145,0,0,1,0,0,0,0
80000,14939,1000,2000,0,0,0,0,0,0,0
50000,51116,0,2327,0,0,1,0,0,0,0
100000,14712,5000,20000,0,0,0,0,0,0,0
130000,1923,1000,0,0,0,0,0,0,0,0
400000,71991,10242,10268,0,0,0,0,0,0,0
500000,326,628,6290,0,0,0,0,0,0,1
450000,20571,20000,20006,0,0,0,0,0,0,0
80000,19891,1576,1424,0,0,0,0,0,0,0
500000,10147,7395,11807,0,0,0,0,0,0,0
210000,1400,2800,1400,0,0,0,0,0,0,0
440000,67594,3000,3000,0,0,0,0,0,0,0
280000,39664,9022,10006,0,0,0,0,0,0,0
10000,2400,0,0,1,0,1,0,0,0,1
210000,124011,5011,3000,0,0,0,0,0,0,0
100000,96644,5000,5900,0,0,0,0,1,0,0
210000,6309,0,0,0,0,0,0,0,0,1
500000,993,1413,14123,0,0,0,0,0,0,0
150000,65627,2982,2803,0,0,0,0,0,0,0
390000,30245,236533,38142,0,0,0,0,0,0,0
100000,97361,4732,1500,1,0,0,0,0,0,1
300000,5045,688,6495,0,0,0,0,0,0,0
80000,79656,3211,2800,0,0,0,0,0,0,0
50000,50781,41,1617,0,0,1,0,0,0,0
200000,30833,4000,3000,0,0,0,0,0,0,0
380000,7079,10437,2982,0,0,0,0,0,0,0
90000,74818,2400,1502,0,0,0,0,0,0,0
50000,6291,0,1550,1,0,1,1,1,1,1
30000,770,0,400,0,0,0,0,0,0,0
300000,21507,1379,1008,0,0,0,0,0,0,0
